id,title,price,currency,brand,url,image,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size
04293466,ASUS ROG STRIX G16 G614PM-RV066W,199995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00691197.html,https://media.ldlc.com/r150/ld/products/00/06/26/60/LD0006266042.jpg,True,ldlc,France,2026-01-03T11:36:03.904359,,,,,
66825163,ASUS ROG STRIX G16 G614PR-RV079W,209995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00708172.html,https://media.ldlc.com/r150/ld/products/00/06/26/60/LD0006266046_0006285512.jpg,True,ldlc,France,2026-01-03T11:36:03.907385,,,,,
55312887,ASUS ROG STRIX G16 G615LP-DR5085W,289995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00686909.html,https://media.ldlc.com/r150/ld/products/00/06/26/62/LD0006266247.jpg,True,ldlc,France,2026-01-03T11:36:03.909387,,,,,
43063665,ASUS ROG STRIX G16 G615LR-S5091W,349995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00678206.html,https://media.ldlc.com/r150/ld/products/00/06/26/62/LD0006266239.jpg,True,ldlc,France,2026-01-03T11:36:03.911372,,,,,
74884710,ASUS ROG STRIX G16 G615LW-S5056W,399995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00669453.html,https://media.ldlc.com/r150/ld/products/00/06/26/62/LD0006266256.jpg,True,ldlc,France,2026-01-03T11:36:03.913387,,,,,
08712063,ASUS ROG STRIX G18 G814FM-S9033W,219995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00709229.html,https://media.ldlc.com/r150/ld/products/00/06/24/73/LD0006247392_0006287023.jpg,True,ldlc,France,2026-01-03T11:36:03.915768,,,,,
44564175,ASUS ROG STRIX G18 G815LW-S9057W,389995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00669237.html,https://media.ldlc.com/r150/ld/products/00/06/22/46/LD0006224690.jpg,True,ldlc,France,2026-01-03T11:36:03.919332,,,,,
13481654,ASUS ROG STRIX SCAR 16 G635LW-RW075W,429995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00669452.html,https://media.ldlc.com/r150/ld/products/00/06/22/46/LD0006224685.jpg,True,ldlc,France,2026-01-03T11:36:03.921334,,,,,
30237037,ASUS ROG STRIX SCAR 18 G835LW-DRSA137W,479995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00690257.html,https://media.ldlc.com/r150/ld/products/00/06/22/46/LD0006224648_0006244268_0006252785.jpg,True,ldlc,France,2026-01-03T11:36:03.924329,,,,,
14429076,ASUS ROG STRIX SCAR 18 G835LW-SA140W,459995.0,EUR,ASUS,https://www.ldlc.com/fiche/PB00696168.html,https://media.ldlc.com/r150/ld/products/00/06/22/46/LD0006224648_0006244268_0006252785_0006255442_0006261165.jpg,True,ldlc,France,2026-01-03T11:36:03.926330,,,,,
