product_id,product_name,price_value,currency,regular_price,discount_percent,brand,sku,product_url,image_url,description,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size,product_name_normalized,model,category,specifications,product_signature
prod_00801,Processeur AMD RYZEN 5 4500,269.0,TND,,0.0,AMD,[100-100000644BOX],https://www.mytek.tn/processeur-amd-ryzen-5-4500.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/r/processeur-amd-ryzen-5-4500.jpg,Processeur AMD RYZEN 5 4500 - Nombre de cœurs du CPU: 6 - Nombre de threads: 12 - Fréquence de Processeur: 3.6 GHz up to 4.1 GHz Turbo max - Mémoire Cache: 8 Mo - Socket: AM4 - Version PCI Express : PCIe 3.0 - Températur...,True,mytek,Tunisia,2026-01-02T16:22:34.366652,AMD RYZEN 5 4500,,,,,processeur amd ryzen 5 4500,PROCESSEUR,Processor,"{""processor"": ""amd ryzen 5 4500""}",amd_processeur_ryzen5
prod_00802,Processeur AMD Ryzen 3 4100,239.0,TND,,0.0,AMD,[100-100000510BOX],https://www.mytek.tn/processeur-amd-ryzen-3-4100.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/r/processeur_amd_ryzen_3_4100_3.8_ghz___4.0_ghz.jpg,"Processeur AMD Ryzen 3 4100 - Nombre de cœurs du CPU: 4 cores - Nombre de threads: 8 - Fréquence de Processeur: 3,8 GHz up to 4 GHz Turbo max - Mémoire Cache: 2 Mo (L2) / 4 Mo (L3) - Socket: AM4 - Vitesse de mémoire maxi...",True,mytek,Tunisia,2026-01-02T16:22:34.365650,,,,,,processeur amd ryzen 3 4100,PROCESSEUR,Processor,"{""processor"": ""amd ryzen 3 4100""}",amd_processeur_ryzen3
prod_00803,Processeur AMD RYZEN 5 3600 (100-100000031SBX),219.0,TND,,0.0,AMD,[100-100000031SBX],https://www.mytek.tn/processeur-amd-ryzen-5-3600-100-100000031sbx.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/r/processeur-amd-ryzen-5-3600-100-100000031sbx-a.jpg,Processeur AMD RYZEN 5 3600 - Nombre de cœurs du processeur: 6 - Nombre de threads: 12 - Mémoire Cache: 32 Mo - Socket: AM4 - Version PCI Express: PCIe® 4.0 x16 - Mémoire: DDR4 - TDP: 65W - Spécifications de la mémoire s...,True,mytek,Tunisia,2026-01-02T16:22:34.364654,AMD RYZEN 5 3600,,,,,processeur amd ryzen 5 3600 100-100000031sbx,PROCESSEUR,Processor,"{""processor"": ""amd ryzen 5 3600""}",amd_processeur_ryzen5
prod_00804,Processeur AMD Ryzen 3 3200G,219.0,TND,,0.0,AMD,[YD3200C5FHBOX],https://www.mytek.tn/processeur-amd-ryzen-3-3200g.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/r/processeur-amd-ryzen-3-3200g-_1.jpg,"Processeur AMD Ryzen 3 3200G - Nombre de cœurs du CPU: 4 - Nombre de threads: 4 - Fréquence de Processeur: 3,6 GHz up to 4 GHz Turbo max - Mémoire Cache: 4 Mo - Socket: AM4 - Vitesse de mémoire maximale: Up to 2933 MHz -...",True,mytek,Tunisia,2026-01-02T16:22:34.363603,,,,,,processeur amd ryzen 3 3200g,PROCESSEUR,Processor,"{""processor"": ""amd ryzen 3 3200g""}",amd_processeur_ryzen3
prod_00806,Carte Graphique Gamer ZOTAC GAMING GeForce RTX 5050 Twin Edge,979.0,TND,,0.0,ZOTAC,[ZT-B50500E-10M],https://www.mytek.tn/carte-graphique-gamer-zotac-gaming-geforce-rtx-5050-twin-edge.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/c/a/carte-graphique-gamer-zotac-gaming-geforce-rtx-5050-twin-edge-a.jpg,Carte Graphique ZOTAC GAMING GeForce RTX 5050 Twin Edge - Taille mémoire vidéo: 8 Go - Type de mémoire: GDDR6 - Type Carte Graphique: NVIDIA GeForce - Chipset Graphique: NVIDIA® GeForce RTX 5050 Twin Edge - Interface: PC...,True,mytek,Tunisia,2026-01-02T16:21:11.059837,,RTX 5050 Twin,,,,carte graphique gamer zotac gaming geforce rtx 5050 twin edge,CARTE GRAPHIQUE GAMER,Graphics Card,{},zotac_cartegraphiqueg
prod_00807,Carte Mère MSI MAG B850 TOMAHAWK MAX WIFI (911-7E62-002),969.0,TND,,0.0,MSI,[911-7E62-002],https://www.mytek.tn/carte-mere-msi-mag-b850-tomahawk-max-wifi-911-7e62-002.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/c/a/carte-mere-msi-mag-b850-tomahawk-max-wifi-911-7e62-002.jpg,Carte Mère MSI MAG B850 TOMAHAWK MAX WIFI - Format de Carte Mère: ATX - Socket: AM5 - Processeurs pris en Charge: les processeurs de bureau AMD Ryzen™ série 9000/8000/7000 - Capacité mémoire: 256 Go - Fréquence Mémoire S...,True,mytek,Tunisia,2026-01-02T16:21:11.057874,,,,850 TO,,carte mere msi mag b850 tomahawk max wifi 911-7e62-002,CARTE MERE MAG,Motherboard,{},msi_cartemeremag
prod_00808,Carte Graphique Gamer MSI GeForce RTX 5050 8G SHADOW 2X OC,949.0,TND,,0.0,MSI,[912-V538-006],https://www.mytek.tn/carte-graphique-gamer-msi-geforce-rtx-5050-8g-shadow-2x-oc.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/c/a/carte-graphique-gamer-msi-geforce-rtx-5050-8g-shadow-2x-oc-a.jpg,Carte Graphique Gamer MSI GeForce RTX 5050 SHADOW 2X OC - Taille mémoire: 8Go - Type de mémoire: GDDR6 - Type Carte Graphique: NVIDIA GeForce - Chipset Graphique: NVIDIA® GeForce RTX™ 5050 8G SHADOW 2X OC - Interface: PC...,True,mytek,Tunisia,2026-01-02T16:21:11.055841,,RTX 5050 8G,,,,carte graphique gamer msi geforce rtx 5050 8g shadow 2x oc,CARTE GRAPHIQUE GAMER,Graphics Card,{},msi_cartegraphiqueg
prod_00809,Carte Mère ASROCK X870 Pro RS WIFI  (90-MXBQ00-A0UAYZ),929.0,TND,,0.0,ASROCK,[90-MXBQ00-A0UAYZ],https://www.mytek.tn/carte-mere-asrock-x870-pro-rs-wifi-90-mxbq00-a0uayz.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/c/a/carte-mere-asrock-x870-pro-rs-wifi-90-mxbq00-a0uayz-a.jpg,"Carte Mère ASROCK X870 Pro RS WIFI - Format de Carte Mère: ATX - Socket: AM5 - Processeurs pris en Charge: AMD Socket AM5 Ryzen™ séries 9000, 8000 et 7000 - Capacité mémoire: 256 Go - Fréquence Mémoire Supporté : Jusqu'à...",True,mytek,Tunisia,2026-01-02T16:21:11.054840,,,,,,carte mere asrock x870 pro rs wifi 90-mxbq00-a0uayz,CARTE MERE X870,Motherboard,{},asrock_cartemerex870
prod_00810,Carte Mère GIGABYTE Z790 GAMING X AX (GBT-Z790-GAMINGXAX),919.0,TND,,0.0,GIGABYTE,[GBT-Z790-GAMINGXAX],https://www.mytek.tn/carte-mere-gigabyte-z790-gaming-x-ax-gbt-z790-gamingxax.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/c/a/carte-mere-gigabyte-z790-ud-ax-gbt-z790-udax-a_1.jpg,Carte Mère GIGABYTE Z790 GAMING X AX - Format de carte mère: ATX - Capacité mémoire: jusqu'à 256 Go - Fréquence Mémoire Supporté: Up to 7600(OC) MHz - Type Mémoire: DDR5 - Socket: LGA1700 - Processeurs pris en charge: In...,True,mytek,Tunisia,2026-01-02T16:21:11.053873,,,,,,carte mere gigabyte z790 gaming x ax gbt-z790-gamingxax,CARTE MERE Z790,Motherboard,{},gigabyte_cartemerez790
prod_00811,Carte Mère MSI MAG B860 TOMAHAWK WIFI (911-7E39-001),919.0,TND,,0.0,MSI,[911-7E39-001],https://www.mytek.tn/carte-mere-msi-mag-b860-tomahawk-wifi-911-7e39-001.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/c/a/carte-mere-msi-mag-b860-tomahawk-wifi-911-7e39-001.jpg,Carte Mère MSI MAG B860 TOMAHAWK WIFI - Format de Carte Mère: ATX - Socket: LGA 1851 - Processeurs pris en Charge: Intel® Core™ Ultra (série 2) - Capacité mémoire: 256 Go - Fréquence Mémoire Supporté: Up to 9200+ MHz (OC...,True,mytek,Tunisia,2026-01-02T16:21:11.052874,,,,860 TO,,carte mere msi mag b860 tomahawk wifi 911-7e39-001,CARTE MERE MAG,Motherboard,{},msi_cartemeremag
