product_id,product_name,price_value,currency,regular_price,discount_percent,brand,sku,product_url,image_url,description,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size,product_name_normalized,model,category,specifications,product_signature
prod_00474,ASUS ROG STRIX G18 G815LW-S9057W,389995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00669237.html,https://media.ldlc.com/r150/ld/products/00/06/22/46/LD0006224690.jpg,,True,ldlc,France,2026-01-03T11:36:03.919332,,,,,,asus rog strix g18 g815lw-s9057w,ROG STRIX G18,Other,{},asus_rogstrixg18
prod_00475,ASUS ROG STRIX G18 G814FM-S9033W,219995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00709229.html,https://media.ldlc.com/r150/ld/products/00/06/24/73/LD0006247392_0006287023.jpg,,True,ldlc,France,2026-01-03T11:36:03.915768,,,,,,asus rog strix g18 g814fm-s9033w,ROG STRIX G18,Other,{},asus_rogstrixg18
prod_00476,ASUS ROG STRIX G16 G615LW-S5056W,399995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00669453.html,https://media.ldlc.com/r150/ld/products/00/06/26/62/LD0006266256.jpg,,True,ldlc,France,2026-01-03T11:36:03.913387,,,,,,asus rog strix g16 g615lw-s5056w,ROG STRIX G16,Other,{},asus_rogstrixg16
prod_00477,ASUS ROG STRIX G16 G615LR-S5091W,349995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00678206.html,https://media.ldlc.com/r150/ld/products/00/06/26/62/LD0006266239.jpg,,True,ldlc,France,2026-01-03T11:36:03.911372,,,,,,asus rog strix g16 g615lr-s5091w,ROG STRIX G16,Other,{},asus_rogstrixg16
prod_00478,ASUS ROG STRIX G16 G615LP-DR5085W,289995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00686909.html,https://media.ldlc.com/r150/ld/products/00/06/26/62/LD0006266247.jpg,,True,ldlc,France,2026-01-03T11:36:03.909387,,,,,,asus rog strix g16 g615lp-dr5085w,ROG STRIX G16,Other,{},asus_rogstrixg16
prod_00479,ASUS ROG STRIX G16 G614PR-RV079W,209995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00708172.html,https://media.ldlc.com/r150/ld/products/00/06/26/60/LD0006266046_0006285512.jpg,,True,ldlc,France,2026-01-03T11:36:03.907385,,,,,,asus rog strix g16 g614pr-rv079w,ROG STRIX G16,Other,{},asus_rogstrixg16
prod_00480,ASUS ROG STRIX G16 G614PM-RV066W,199995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00691197.html,https://media.ldlc.com/r150/ld/products/00/06/26/60/LD0006266042.jpg,,True,ldlc,France,2026-01-03T11:36:03.904359,,,,,,asus rog strix g16 g614pm-rv066w,ROG STRIX G16,Other,{},asus_rogstrixg16
prod_00481,ASUS ROG STRIX G16 G614FR-S5211W,254995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00714170.html,https://media.ldlc.com/r150/ld/products/00/06/26/60/LD0006266042_0006297054.jpg,,True,ldlc,France,2026-01-03T11:36:03.901333,,,,,,asus rog strix g16 g614fr-s5211w,ROG STRIX G16,Other,{},asus_rogstrixg16
prod_00482,ASUS ROG STRIX G16 G614FP-S5050W,234995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00714171.html,https://media.ldlc.com/r150/ld/products/00/06/26/60/LD0006266042_0006297054_0006297061.jpg,,True,ldlc,France,2026-01-03T11:36:03.899341,,,,,,asus rog strix g16 g614fp-s5050w,ROG STRIX G16,Other,{},asus_rogstrixg16
prod_00483,ASUS ROG Flow Z13 GZ302EA-RU004W,249995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00666801.html,https://media.ldlc.com/r150/ld/products/00/06/21/32/LD0006213242.jpg,,True,ldlc,France,2026-01-03T11:36:03.896385,,,,,,asus rog flow z13 gz302ea-ru004w,ROG FLOW Z13,Other,{},asus_rogflowz13
prod_00484,ASUS ProArt P16 OLED H7606WP-SC142W,299995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00691198.html,https://media.ldlc.com/r150/ld/products/00/06/28/78/LD0006287854.jpg,,True,ldlc,France,2026-01-03T11:36:03.894384,,,,,,asus proart p16 oled h7606wp-sc142w,PROART P16 OLED,Monitor,{},asus_proartp16oled
prod_00485,ASUS ProArt P16 OLED H7606WM-SC065X,274995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00695990.html,https://media.ldlc.com/r150/ld/products/00/06/25/54/LD0006255418_0006256647_0006260556.jpg,,True,ldlc,France,2026-01-03T11:36:03.892386,,,,,,asus proart p16 oled h7606wm-sc065x,PROART P16 OLED,Monitor,{},asus_proartp16oled
prod_00486,ASUS P1704VA-AU909X,99995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00711563.html,https://media.ldlc.com/r150/ld/products/00/06/28/44/LD0006284491_0006291364.jpg,,True,ldlc,France,2026-01-03T11:36:03.890340,,,,,,asus p1704va-au909x,P1704VA-AU909X,Other,{},asus_p1704vaau909x
prod_00487,ASUS P1704VA-AU908X,84995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00707809.html,https://media.ldlc.com/r150/ld/products/00/06/28/44/LD0006284491.jpg,,True,ldlc,France,2026-01-03T11:36:03.888348,,,,,,asus p1704va-au908x,P1704VA-AU908X,Other,{},asus_p1704vaau908x
prod_00488,ASUS P1704VA-AU816X,79995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00686938.html,https://media.ldlc.com/r150/ld/products/00/06/14/34/LD0006143450_0006250162.jpg,,True,ldlc,France,2026-01-03T11:36:03.885333,,,,,,asus p1704va-au816x,P1704VA-AU816X,Other,{},asus_p1704vaau816x
prod_00489,ASUS P1704VA-AU766X,64995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00689151.html,https://media.ldlc.com/r150/ld/products/00/06/14/34/LD0006143450_0006150632_0006250524.jpg,,True,ldlc,France,2026-01-03T11:36:03.882523,,,,,,asus p1704va-au766x,P1704VA-AU766X,Other,{},asus_p1704vaau766x
prod_00490,ASUS P1504FA-BQ2443X,74995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00702100.html,https://media.ldlc.com/r150/ld/products/00/06/07/11/LD0006071179_0006076683_0006197084_0006197179_0006273430.jpg,,True,ldlc,France,2026-01-03T11:36:03.880387,,,,,,asus p1504fa-bq2443x,P1504FA-BQ2443X,Other,{},asus_p1504fabq2443x
prod_00491,ASUS M5406WA-PP068X OLED,149995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00686910.html,https://media.ldlc.com/r150/ld/products/00/06/25/00/LD0006250091.jpg,,True,ldlc,France,2026-01-03T11:36:03.877388,,,,,,asus m5406wa-pp068x oled,M5406WA-PP068X OLED,Monitor,{},asus_m5406wapp068xol
prod_00492,ASUS M1807HA-S8076X,139995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00673961.html,https://media.ldlc.com/r150/ld/products/00/06/22/92/LD0006229235.jpg,,True,ldlc,France,2026-01-03T11:36:03.875568,,,,,,asus m1807ha-s8076x,M1807HA-S8076X,Other,{},asus_m1807has8076x
prod_00493,ASUS M1807HA-S8028X,109995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00698777.html,https://media.ldlc.com/r150/ld/products/00/06/22/92/LD0006229235_0006268856.jpg,,True,ldlc,France,2026-01-03T11:36:03.873390,,,,,,asus m1807ha-s8028x,M1807HA-S8028X,Other,{},asus_m1807has8028x
prod_00494,ASUS ExpertBook P5 Copilot+ PC P5405CSA-NZ0038X,159995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00644143.html,https://media.ldlc.com/r150/ld/products/00/06/17/17/LD0006171796.jpg,,True,ldlc,France,2026-01-03T11:36:03.870336,,,,,,asus expertbook p5 copilot pc p5405csa-nz0038x,EXPERTBOOK P5 COPILOT,Other,{},asus_expertbookp5cop
prod_00495,ASUS ExpertBook P3 PM3606CKA-MB0306X Copilot+ PC,176995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00717034.html,https://media.ldlc.com/r150/ld/products/00/06/29/13/LD0006291303_0006291307_0006303090.jpg,,True,ldlc,France,2026-01-03T11:36:03.868332,,,,,,asus expertbook p3 pm3606cka-mb0306x copilot pc,EXPERTBOOK P3 PM3606CKA-MB0306X,Other,{},asus_expertbookp3pm3
prod_00496,ASUS ExpertBook P3 PM3606CKA-MB0133X Copilot+ PC,109995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00715387.html,https://media.ldlc.com/r150/ld/products/00/06/29/96/LD0006299673.jpg,,True,ldlc,France,2026-01-03T11:36:03.865728,,,,,,asus expertbook p3 pm3606cka-mb0133x copilot pc,EXPERTBOOK P3 PM3606CKA-MB0133X,Other,{},asus_expertbookp3pm3
prod_00497,ASUS ExpertBook P3 PM3606CKA-MB0035X Copilot+ PC,144995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00711288.html,https://media.ldlc.com/r150/ld/products/00/06/29/13/LD0006291303_0006291307.jpg,,True,ldlc,France,2026-01-03T11:36:03.863330,,,,,,asus expertbook p3 pm3606cka-mb0035x copilot pc,EXPERTBOOK P3 PM3606CKA-MB0035X,Other,{},asus_expertbookp3pm3
prod_00498,ASUS ExpertBook P3 PM3606CKA-MB0034X Copilot+ PC,129995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00711284.html,https://media.ldlc.com/r150/ld/products/00/06/29/13/LD0006291303.jpg,,True,ldlc,France,2026-01-03T11:36:03.861329,,,,,,asus expertbook p3 pm3606cka-mb0034x copilot pc,EXPERTBOOK P3 PM3606CKA-MB0034X,Other,{},asus_expertbookp3pm3
prod_00499,ASUS ExpertBook P3 PM3406CKA-LY0439X Copilot+ PC,174995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00717032.html,https://media.ldlc.com/r150/ld/products/00/06/30/30/LD0006303077.jpg,,True,ldlc,France,2026-01-03T11:36:03.859330,,,,,,asus expertbook p3 pm3406cka-ly0439x copilot pc,EXPERTBOOK P3 PM3406CKA-LY0439X,Other,{},asus_expertbookp3pm3
